2.7694,-1.3499,35.607
3.0349,0.7254,13.879
-0.063055,0.71474,-4.7861
-0.20497,-0.12414,-5.9449
1.4897,1.409,-3.7678
1.4172,0.6715,-2.8794
-1.2075,0.71724,2.8672
1.6302,0.48889,-0.73701
1.0347,0.72689,-4.7399
-0.30344,0.29387,-5.1944
-0.78728,0.8884,0.23561
-1.1471,-1.0689,-4.672
-0.8095,-2.9443,3.7699
1.4384,0.32519,-1.4527
-0.75493,1.3703,3.6031
-1.7115,-0.10224,2.1088
-0.24145,0.31921,-5.313
0.31286,-0.86488,-3.128
-0.030051,-0.16488,-5.9627
0.62771,1.0933,-5.1725
1.1093,-0.86365,3.0154
0.077359,-1.2141,-2.6582
-1.1135,-0.0068493,-2.3108
1.5326,-0.76967,6.9501
0.37138,-0.22558,-5.1493
1.1174,-1.0891,4.9851
0.032557,0.55253,-5.4582
1.1006,1.5442,-4.3951
0.085931,-1.4916,-1.0155
-0.7423,-1.0616,-5.2451
2.3505,-0.6156,17.12
0.74808,-0.19242,-3.6713
0.88861,-0.76485,0.25749
-1.4023,-1.4224,-4.0328
0.48819,-0.17738,-4.8757
-0.19605,1.4193,-0.74276
0.29158,0.19781,-5.8974
1.5877,-0.80447,7.9657
0.69662,0.83509,-5.4764
-0.24372,0.21567,-5.5185
-1.1658,-1.148,-4.6402
0.10487,0.72225,-5.2267
2.5855,-0.66689,21.841
0.18733,-0.082494,-5.8193
-1.933,-0.43897,2.201
-1.7947,0.84038,11.108
-0.88803,0.10009,-3.2586
-0.54453,0.30352,-4.2651
-0.60033,0.48997,-3.2621
0.73936,1.7119,-3.5617
-0.19412,-2.1384,1.5978
-0.83959,1.3546,4.3338
-1.0722,0.96095,3.4166
0.12405,1.4367,-2.5385
-1.9609,-0.1977,4.0629
-1.2078,2.908,29.339
0.82522,1.379,-4.7057
-1.0582,-0.46862,-4.1851
-0.27247,1.0984,-2.1671
-0.27787,0.70154,-4.0043
-2.0518,-0.35385,3.9761
-0.82359,-1.5771,-4.1863
0.50797,0.28198,-5.6398
0.03348,-1.3337,-2.2606
1.1275,0.35018,-3.5203
-0.29907,0.02289,-5.7032
-0.262,-1.7502,-1.5018
-0.28565,-0.83137,-5.3228
-0.97921,-1.1564,-4.9784
-0.53356,-2.0026,-1.3989
0.96423,0.52006,-4.6757
-0.020028,-0.034771,-5.9992
-0.79816,1.0187,1.2389
-0.13322,-0.71453,-5.3064
1.3514,-0.22477,0.79478
-0.58903,-0.29375,-5.4787
-0.84793,-1.1201,-5.1328
2.526,1.6555,1.8962
0.30754,-1.2571,-1.0091
-0.86547,-0.17653,-4.3017
0.79142,-1.332,3.6442
-2.3299,-1.4491,0.97979
0.33351,0.39135,-5.8821
0.45168,-0.13028,-5.1186
0.18369,-0.47615,-5.0955
0.86202,-1.3617,4.6329
0.45503,-0.84871,-2.3935
-0.33489,0.55278,-4.3119
1.0391,-1.1176,4.3827
1.2607,0.66014,-3.6895
-0.067866,-0.19522,-5.963
-0.21761,-0.30311,-5.938
0.023046,0.05129,-5.9979
0.82606,1.527,-4.3351
0.46691,-0.20971,-4.8663
0.62519,0.18323,-5.2185
-1.0298,0.94922,2.8932
0.30706,0.13517,-5.8466
0.51525,0.26141,-5.6057
-0.94149,-0.16234,-3.8995
-0.14605,-0.53201,-5.6807
1.6821,-0.87573,9.9145
-0.48382,-0.712,-5.6618
-1.1742,-0.19224,-2.6927
-0.27407,1.5301,0.58498
-0.24902,-1.0642,-4.6089
1.6035,1.2347,-3.1569
-0.22963,-1.5062,-2.6882
-0.44463,-0.15594,-5.6356
0.27607,-0.26116,-5.3466
0.44342,0.39189,-5.7981
-1.2507,-0.94796,-4.2525
-0.74111,-0.50782,-5.3419
-0.32058,0.012469,-5.6754
-3.0292,-0.45701,16.408
1.2424,-1.0667,6.208
0.93373,0.35032,-4.4474
-0.029006,0.18245,-5.9097
-1.5651,-0.084539,0.83326
1.6039,0.098348,1.1063
0.041374,-0.73417,-4.7954
-0.030814,0.23235,-5.8605
0.42639,-0.37281,-4.5408
-0.23645,2.0237,4.2724
-2.2584,2.2294,39.381
0.33756,1.0001,-5.0082
-1.6642,-0.59003,-0.92305
-0.27806,0.42272,-4.9405
-1.6702,0.47163,5.9645
-1.2128,0.06619,-1.2571
0.65236,0.32706,-5.3628
1.0826,1.0061,-4.8162
-0.65091,0.25706,-3.9275
-0.94438,-1.3218,-4.8233
0.92483,4.9849e-05,-3.4343
-0.054919,0.91113,-4.1305
0.59458,0.3502,-5.527
1.2503,0.92979,-4.2315
0.23976,-0.69036,-4.2123
-0.65155,1.1921,1.2227
-1.6118,-0.024462,1.6375
-1.9488,1.0205,15.432
0.86172,0.0011621,-3.7763
-0.070837,-2.4863,5.6738
0.58117,-2.1924,9.7236
-2.3193,0.079934,10.892
-0.94848,0.41149,-1.4013
0.67698,0.85773,-5.4764
-0.69116,0.44938,-2.9207
0.10063,0.82607,-4.9374
0.53616,0.89789,-5.4508
-0.13194,-0.1472,-5.9821
1.0078,-2.1237,14.627
-0.50459,-1.2706,-4.5719
-0.38258,0.64868,-3.7266
0.82573,-1.0149,1.458
-0.47107,0.13702,-5.0385
-0.29186,0.30182,-5.2099
0.39993,-0.92996,-2.3028
-0.17683,-2.1321,1.6774
1.1454,-0.62909,1.6092
-1.2038,-0.25394,-2.7461
-1.4286,-0.020858,0.004773
-0.56066,2.1778,9.3125
1.1385,-2.4969,21.728
0.44133,-1.3981,0.96203
-0.25506,0.1644,-5.5831
0.74773,-0.27305,-3.3569
1.5763,-0.48094,4.9492
0.32751,0.66473,-5.6653
0.085189,0.88095,-4.7263
0.32321,-0.78415,-3.443
-1.8054,1.8586,24.109
-0.60453,0.10336,-4.6323
0.56317,0.1136,-5.2786
-0.90473,-0.46771,-4.7995
-0.12489,1.479,-0.83974
-0.86082,0.78467,0.15624
0.30862,-0.23386,-5.3162
