-0.05709,0.29179,3.6616
-0.61462,-0.013643,3.2107
0.41211,-0.93715,9.9849
0.83516,1.0945,3.1273
0.32118,0.015113,5.9031
-1.1645,0.49484,-0.47284
-1.2158,1.5908,-5.0107
0.52648,0.26482,5.5202
-0.3936,-2.1763,12.524
-1.1957,0.36533,-0.048277
2.4124,0.74025,9.2763
0.30975,-0.54199,8.0972
0.12228,0.96228,1.5177
-0.25397,1.8918,-3.3289
-1.2203,-0.37624,2.8442
0.052429,-1.9539,12.973
0.56542,0.077794,6.3851
0.080701,0.79471,2.0633
1.0437,0.80218,4.9223
-0.46882,-0.046592,3.7799
0.35345,-1.2568,11.088
-1.036,-0.42696,3.5998
0.077669,1.7909,-1.9307
0.79726,-0.4425,9.1618
-0.62909,1.5338,-3.0225
2.7335,0.16744,12.531
-0.47887,-1.4127,9.214
0.97499,0.28972,6.7661
1.1654,-0.90871,12.131
0.24058,-0.65405,8.3379
1.275,-0.55119,11.03
-0.087409,-0.34782,6.1291
0.99396,0.42844,6.2681
-1.0042,-0.63269,4.5182
-1.0457,0.50571,-0.15996
0.33195,-1.6354,12.538
-1.9068,-0.040399,-0.55893
0.69719,0.1688,6.4164
-1.5438,-1.5518,6.5758
0.86708,-0.14537,8.1827
-0.38624,1.3162,-1.4235
-0.79646,0.13544,2.0688
0.41781,0.81988,2.9739
-0.85435,0.35732,1.0077
2.7485,-1.513,19.297
0.43398,-0.22977,7.221
-0.82709,-0.83198,5.8467
0.4979,2.3156,-2.7688
-0.79383,0.54096,0.45468
-0.55906,1.9766,-4.5834
0.54466,-0.13791,7.1856
0.61988,-0.0055828,6.882
1.1072,-0.18559,9.064
-1.1214,0.24645,0.64995
1.561,-1.1966,14.47
-0.24235,1.0048,0.25365
-1.9201,0.62545,-3.2622
0.75296,0.21348,6.4049
-0.77023,-0.0071347,2.7178
0.093187,0.93525,1.5386
0.66352,-0.35023,8.3915
1.6199,-0.050833,10.063
-0.8127,-0.43842,4.3156
0.85861,0.19522,6.795
0.88886,0.069222,7.3897
2.4868,-1.6656,19.123
-0.41593,-0.084225,4.0891
0.089252,1.4561,-0.55683
0.21945,-0.11488,6.1179
0.068602,0.75149,2.1998
-0.68943,0.45081,1.1285
-1.565,-0.078796,0.62011
-0.94179,-0.65286,4.7861
0.28253,-1.1251,10.348
-0.98897,-1.5159,8.0965
-2.2285,-0.15152,-1.0794
1.1627,-0.18194,9.216
-0.23395,-1.0467,8.4851
1.5833,-0.24941,10.748
1.294,0.36198,7.4341
-0.26305,1.0821,-0.11774
0.98243,-0.11144,8.3931
1.296,1.7813,1.7627
-0.065615,-0.25568,5.8259
0.40464,0.35176,4.8069
0.80751,-0.25559,8.4449
0.71511,1.0486,2.951
0.17755,0.1533,4.9195
-1.2543,-1.1728,5.9282
-1.4614,-1.2443,5.5928
-0.1551,-1.6149,10.994
2.2461,0.73928,8.7811
-2.0676,-1.1546,3.4153
-0.10719,-1.7129,11.53
-0.45989,1.091,-0.74368
-0.16388,-0.06724,4.7773
-1.0016,-0.55566,4.2179
-1.3516,0.36421,-0.51151
-0.45221,0.78337,0.50991
1.2372,1.0772,4.4029
-0.034841,-0.50399,6.9114
-1.224,0.11851,0.85391
0.95947,-0.34093,9.2421
-0.17332,0.6163,2.0148
0.86392,-1.4169,13.259
0.19995,0.19583,4.8165
-0.15113,0.89278,0.97547
-0.36419,-0.82619,7.2122
0.27601,0.4598,3.9888
-0.21751,0.79612,1.163
-1.518,-1.0749,4.7456
-3.0722,0.52141,-6.3021
-0.99102,-0.25313,3.0394
1.0093,0.051012,7.8237
-0.44043,-0.84847,7.0726
-0.24037,0.60293,1.8672
-1.5163,-0.068349,0.72463
0.78239,-1.4207,13.03
0.66937,0.68324,4.2751
-0.88214,-1.5045,8.3716
0.43314,0.80826,3.0664
0.57894,0.76285,3.6854
-1.1821,0.58385,-0.88177
-0.58001,-0.56137,5.5054
-1.5559,1.1002,-4.0685
0.17506,1.0036,1.5107
1.511,-1.1372,14.082
0.64302,-0.01276,6.9801
0.91426,1.1077,3.312
0.82047,-0.81761,10.732
-0.12649,0.26414,3.564
3.1585,1.2266,9.5691
2.3206,0.4145,10.304
0.21183,0.61317,3.1828
-0.52778,1.2416,-1.5497
-0.15763,-1.3736,10.022
0.87084,-1.5685,13.887
-1.8443,0.28841,-1.6864
-0.95091,-0.91073,5.7902
-0.16195,-0.4889,6.4698
-0.22278,0.27207,3.2434
-1.1685,-1.2242,6.3913
-2.0995,-0.39024,0.26253
0.66428,-0.70226,9.8019
0.50133,0.54031,4.3427
0.99075,0.98938,4.0147
-0.68884,-0.85684,6.3608
0.04839,-0.66485,7.8046
1.4527,1.3798,3.8388
0.095136,-0.42713,6.9939
0.51081,-0.65627,9.1575
-0.12502,-0.53047,6.7468
0.10559,1.1284,0.80336
0.74248,1.1436,2.653
-0.91471,0.1798,1.5367
-0.98335,0.38483,0.51064
0.3257,1.2963,0.79185
1.0992,0.65322,5.6848
-0.50507,-0.47599,5.3888
-2.0516,-0.4483,0.63853
-1.5512,0.92983,-3.3729
0.90194,0.13829,7.1527
-0.37841,0.14306,3.2925
1.605,1.3491,4.4187
-0.44844,0.16841,2.981
-1.1205,0.40073,0.035586
0.73906,0.90004,3.617
-1.5312,0.50462,-1.6121
-0.86421,-0.37655,3.9136
0.78801,0.29821,6.1712
-0.16374,0.60673,2.0818
1.6345,-0.62349,12.397
-1.3501,-1.1622,5.5987
-0.94428,-0.67121,4.852
0.57668,-2.0858,15.073
0.23596,-0.77842,8.8216
1.0996,-0.85556,11.721
0.0075576,-0.93759,8.773
-0.68156,-0.26014,3.9959
-0.2288,-0.52481,6.4129
1.1283,0.55014,6.1844
1.8551,-0.2773,11.675
1.0666,-2.0992,16.597
0.63848,0.37147,5.4296
-0.37418,0.69535,1.0961
0.87763,1.0336,3.4985
0.41979,0.60107,3.8551
-0.67402,-1.0952,7.3587
-0.26762,0.18655,3.4509
0.95094,-0.79052,11.015
-0.48948,2.9745,-8.3663
-0.62259,1.9203,-4.549
0.96115,-0.5578,10.115
-0.10656,-0.21516,5.541
0.47349,1.3656,0.95791
-1.6378,2.0237,-8.0083
0.77779,-0.5489,9.529
-0.12601,0.29958,3.4236
0.29617,1.2008,1.0854
1.0902,-0.3587,9.7053
