19,14,27
20,17,23
20,18,22
20,24,16
20,25,15
21,13,26
21,15,24
21,18,21
21,20,19
22,14,24
22,16,22
22,17,21
22,18,20
22,19,19
22,20,18
22,24,14
23,14,23
23,15,22
23,16,21
23,17,20
23,18,19
23,19,18
23,21,16
23,22,15
23,23,14
23,24,13
24,15,21
24,16,20
24,17,19
24,18,18
24,19,17
24,20,16
24,21,15
24,22,14
24,24,12
25,16,19
25,17,18
25,18,17
25,19,16
25,20,15
25,21,14
25,22,13
25,23,12
25,24,11
26,17,17
26,18,16
26,19,15
26,20,14
26,21,13
26,23,11
26,24,10
26,25,9
27,18,15
27,19,14
27,20,13
27,21,12
27,22,11
27,24,9
28,19,13
28,20,12
28,21,11
28,22,10
28,23,9
28,25,7
29,20,11
29,21,10
29,22,9
30,21,9
30,22,8
29,9,22
30,8,22
30,9,21
30,10,20
31,7,22
31,8,21
31,9,20
31,10,19
32,8,20
32,9,19
32,10,18
32,11,17
33,8,19
33,9,18
33,10,17
33,11,16
33,12,15
34,8,18
34,9,17
34,10,16
34,11,15
34,12,14
35,7,18
35,8,17
35,9,16
35,10,15
35,11,14
35,12,13
35,13,12
36,7,17
36,8,16
36,9,15
36,10,14
36,11,13
36,12,12
36,13,11
36,14,10
37,6,17
37,7,16
37,9,14
37,10,13
37,11,12
37,12,11
37,13,10
37,14,9
38,5,17
38,7,15
38,9,13
38,10,12
38,11,11
38,13,9
38,14,8
38,15,7
39,9,12
39,12,9
39,13,8
39,14,7
40,8,12
40,12,8
41,9,10
41,11,8
42,7,11
42,10,8
23,12,25
24,12,24
24,13,23
25,12,23
25,13,22
25,14,21
25,15,20
26,10,24
26,12,22
26,13,21
26,14,20
26,15,19
26,16,18
27,9,24
27,11,22
27,12,21
27,13,20
27,14,19
27,15,18
27,16,17
27,17,16
28,9,23
28,10,22
28,11,21
28,12,20
28,13,19
28,14,18
28,15,17
28,16,16
28,17,15
28,18,14
29,10,21
29,11,20
29,12,19
29,13,18
29,14,17
29,15,16
29,16,15
29,17,14
29,18,13
29,19,12
30,11,19
30,12,18
30,13,17
30,14,16
30,15,15
30,16,14
30,17,13
30,18,12
30,19,11
30,20,10
31,11,18
31,12,17
31,13,16
31,14,15
31,15,14
31,16,13
31,17,12
31,18,11
31,19,10
31,20,9
32,12,16
32,13,15
32,14,14
32,15,13
32,16,12
32,17,11
32,18,10
32,19,9
33,13,14
33,14,13
33,15,12
33,16,11
33,17,10
33,18,9
33,20,7
34,13,13
34,14,12
34,15,11
34,16,10
34,17,9
34,18,8
34,19,7
34,20,6
35,14,11
35,15,10
35,16,9
35,17,8
35,18,7
35,19,6
36,15,9
36,16,8
36,17,7
36,18,6
37,15,8
37,16,7
