-0.55298,2.4492,1
-1.4926,1.6577,1
0.42911,3.7366,1
-0.70187,2.0805,1
0.39372,4.035,1
-0.83054,2.6566,1
-1.2534,2.6921,1
-1.4034,4.2956,1
0.2811,3.2611,1
1.9545,2.5977,1
0.20044,2.173,1
0.4905,2.4828,1
0.14381,3.3999,1
0.2301,3.8471,1
2.3655,3.048,1
-0.78127,2.5071,1
-0.15889,3.3354,1
-0.67371,3.6712,1
0.71405,2.5783,1
0.25519,4.4431,1
-0.32726,2.6357,1
0.74211,3.8983,1
-1.0057,3.9683,1
0.11942,3.0566,1
0.20044,2.9153,1
1.5739,3.872,1
0.53863,1.1963,1
0.033061,3.0337,1
-1.3417,3.0691,1
-1.4709,3.3656,1
0.59063,2.1151,1
-0.70018,1.5898,1
-0.24119,0.36162,1
-0.86942,3.5451,1
0.1816,4.078,1
0.22788,2.5557,1
1.7447,5.3793,1
1.8179,2.359,1
1.0616,1.6887,1
1.084,2.8543,1
-1.1697,3.1058,1
1.2758,3.6824,1
-0.94157,3.121,1
-1.5995,2.2364,1
3.1663,1.477,1
0.31867,2.4133,1
-0.66294,1.6363,1
0.0079259,3.7236,1
0.069009,2.8964,1
-2.07,1.147,1
-0.71555,3.3656,1
0.52932,2.0776,1
0.03554,4.3504,1
-1.6629,3.0522,1
-0.49149,3.2292,1
-0.15007,2.2126,1
0.081332,3.523,1
-1.6788,3.0649,1
0.25534,3.2162,1
1.5291,2.6797,1
-1.5927,3.6434,1
0.43879,0.56079,1
1.3437,3.1657,1
0.38035,4.0482,1
0.58906,2.8093,1
-0.47504,3.5781,1
-0.18519,2.4045,1
-1.1447,3.1727,1
-0.12151,2.416,1
-0.55262,4.145,1
-0.65803,3.4699,1
1.4473,4.3759,1
-0.11706,2.9582,1
0.62993,2.9407,1
0.37531,3.3133,1
-1.0149,4.4484,1
-1.8899,0.60985,1
-1.4338,1.3234,1
0.27594,4.2668,1
-0.30121,4.8935,1
0.7595,2.7952,1
-0.37995,4.3538,1
-1.3223,5.1702,1
0.096332,3.1897,1
1.101,2.5445,1
0.26542,2.5228,1
-0.18596,2.7439,1
-0.42093,3.7987,1
1.2681,2.8294,1
0.91431,5.0373,1
-0.42965,2.6603,1
-1.3464,2.2841,1
-0.91355,3.5445,1
0.33333,3.2353,1
-1.0926,3.4625,1
-0.38695,0.90612,1
-0.12244,2.85,1
-0.65978,1.1665,1
-0.62448,3.1853,1
-0.22631,3.765,1
0.59639,-0.44083,0
-0.64897,0.26879,0
-0.21239,0.76279,0
-0.090462,0.65529,0
0.045309,1.959,0
-2.8706,1.4629,0
-1.9571,1.2029,0
-1.4991,0.30146,0
-3.2591,2.4984,0
-2.9826,2.3102,0
-0.49421,0.1307,0
-0.49243,0.10329,0
0.30758,-0.65561,0
-0.48297,0.31222,0
-2.0844,2.3777,0
-1.0222,2.0648,0
-2.0133,1.5696,0
0.22635,1.6106,0
-3.1368,3.7418,0
0.21544,1.0503,0
-0.29558,-0.55348,0
0.09332,-1.699,0
-1.8183,2.0432,0
-0.72121,1.0721,0
-1.058,-0.54276,0
-3.1367,1.5291,0
-0.31441,0.71323,0
-0.37408,1.4089,0
-2.0509,3.2182,0
0.75367,-1.4397,0
-3.4963,3.8138,0
-1.5812,2.0993,0
-1.5527,1.4674,0
-2.0093,0.92167,0
-1.939,0.80897,0
-0.31687,1.0798,0
-2.2357,0.53424,0
-0.90259,0.63566,0
-1.6012,1.6729,0
-1.1815,2.1887,0
1.7328,-1.7964,0
-1.7663,0.3834,0
0.25232,0.19941,0
-0.94645,0.2767,0
-0.95548,2.6274,0
-3.6907,2.6074,0
0.44359,-0.13882,0
-0.78147,2.7193,0
-1.6138,2.5413,0
-0.94707,0.93649,0
-1.1542,1.5882,0
1.5909,0.92219,0
-2.5653,3.7227,0
-1.7941,0.46857,0
-0.62834,0.83878,0
1.6222,-0.36104,0
-0.63607,-0.76735,0
0.57138,-0.14345,0
0.064364,-0.021871,0
0.016743,0.35545,0
0.82086,-1.394,0
2.2403,-3.6301,0
-0.79128,-0.19388,0
-1.4102,3.1279,0
-0.73524,0.64001,0
-1.4288,0.49327,0
-4.2687,5.3188,0
-1.164,2.0097,0
-0.76264,-0.02281,0
-1.518,2.4746,0
-1.3067,2.3177,0
0.7483,-1.2993,0
-0.8833,1.4014,0
-1.0423,0.69027,0
-1.9353,3.0151,0
-1.7881,0.52533,0
-1.1427,0.74519,0
-0.81908,1.6071,0
-0.45042,0.43077,0
1.3126,-0.54062,0
0.91847,0.90334,0
-2.6931,2.1238,0
1.4842,-2.2637,0
-2.3937,3.7199,0
2.6362,-2.6829,0
-0.71817,1.0449,0
-1.6205,1.0125,0
-3.8586,2.101,0
-1.5628,0.61787,0
1.1809,0.26816,0
-1.5836,1.1358,0
-1.6376,1.4329,0
-2.8569,2.9526,0
-2.6602,3.5981,0
-1.8184,1.8795,0
-0.49084,0.29927,0
-3.9165,2.8252,0
-0.056218,0.69733,0
-1.6804,-0.34665,0
0.13749,-1.126,0
1.0413,0.53593,-1
0.63197,0.025272,-1
-1.8057,-0.75652,-1
0.75946,0.68868,-1
0.66393,0.0023317,-1
-1.6749,-0.70219,-1
-0.10151,-0.54237,-1
2.2657,3.4366,-1
-0.69794,-1.2186,-1
-1.9057,-2.2723,-1
0.22451,-0.38771,-1
-0.79218,-0.37877,-1
-0.50729,0.76772,-1
0.58006,0.86509,-1
-0.077546,0.65448,-1
-0.53944,0.6921,-1
-1.4591,-1.4336,-1
-1.16,-0.15412,-1
-1.4475,-1.4195,-1
-0.85583,1.1997,-1
2.4898,2.4849,-1
0.20881,-0.32377,-1
-0.7769,-0.605,-1
-0.18083,-0.85027,-1
0.34695,-1.1175,-1
0.39043,0.67951,-1
0.45074,0.6241,-1
1.5423,2.0015,-1
-0.48632,-1.2303,-1
0.50221,-0.30328,-1
-0.87485,-1.2477,-1
-2.629,-3.3095,-1
-0.80884,1.7968,-1
2.0053,2.1533,-1
-0.50147,-1.064,-1
1.4452,1.6987,-1
0.8511,1.9194,-1
-0.84464,-0.12453,-1
2.7059,3.2952,-1
1.2352,1.5627,-1
1.2764,-0.26503,-1
-1.2864,-1.8706,-1
-0.9151,0.17063,-1
0.91421,0.63697,-1
1.6967,1.7702,-1
-0.037307,0.48699,-1
2.421,1.2208,-1
-0.18073,0.01568,-1
1.0155,0.50607,-1
0.0047612,-1.3786,-1
1.5471,1.7613,-1
-0.46256,-1.2081,-1
-0.044385,-0.51165,-1
-2.1331,-3.1761,-1
0.42745,-0.18092,-1
0.12691,0.52653,-1
0.74684,2.1464,-1
0.47829,-0.63103,-1
-0.94658,-0.52799,-1
0.93909,1.3362,-1
3.6913,4.3015,-1
-0.90717,0.36541,-1
1.3185,0.1492,-1
-0.81708,-0.6778,-1
-1.2847,-0.0017446,-1
-1.5879,-0.91775,-1
0.81369,2.0456,-1
0.047014,1.1835,-1
1.2356,3.3107,-1
-0.26872,-2.6996,-1
-1.6622,-1.8073,-1
-0.28051,-0.57012,-1
-0.10432,-1.4294,-1
0.86606,0.29049,-1
-1.7118,-0.20646,-1
-2.6066,-2.2903,-1
0.6489,1.4851,-1
-1.0982,0.5453,-1
-0.69406,-0.89695,-1
0.77836,0.31627,-1
0.025926,-1.2122,-1
0.23324,-0.050213,-1
1.6749,0.83693,-1
1.5074,1.151,-1
0.0050806,-0.20704,-1
-0.7519,-1.36,-1
-1.6883,-2.5933,-1
0.44656,0.047601,-1
3.2712,2.9578,-1
1.4808,0.4925,-1
0.31814,0.61675,-1
-1.5527,-1.5326,-1
-1.7336,-1.8048,-1
-0.74957,0.18067,-1
-5.2922,-2.5996,-1
0.59028,1.3264,-1
1.7586,2.1856,-1
0.15639,0.14518,-1
-0.46257,-0.29456,-1
1.9133,2.2674,-1
